683085,80559,10
788226,82875,10
788226,83211,10
859398,102834,10
888576,97617,10
793485,83487,10
702135,104511,10
874629,92970,10
824448,86340,10
847812,88446,10
772221,104766,10
772221,84534,10
849081,88635,10
838356,87558,10
786708,95268,10
761055,81735,10
866931,90894,10
752379,81636,10
752379,82950,10
778743,82410,10
645693,80025,10
645693,80085,10
718785,81213,10
773061,106656,10
754068,81654,10
720627,88947,10
858645,96264,10
858645,98439,10
760110,81783,10
797580,107340,10
797580,107340,10
797580,101307,10
797580,107340,10
797580,107340,10
797580,107616,10
797580,104910,10
797580,101553,10
788526,82923,10
765840,81810,10
775458,82302,10
775458,82344,10
840705,87729,10
795381,104907,10
731889,81447,10
804486,84270,10
851865,88824,10
851865,89250,10
703257,80709,10
703257,80709,10
703257,80808,10
703257,81582,10
795786,107235,10
698691,80496,10
870645,91986,10
834285,87348,10
822255,106365,10
716499,81201,10
842841,93462,10
866373,90975,10
835968,87465,10
644679,79986,10
787425,82875,10
786012,106806,10
786012,107304,10
792846,83400,10
792846,83460,10
792846,94098,10
632526,79866,10
837813,118116,10
837813,98541,10
837813,98745,10
837813,118152,10
837813,99720,10
837813,99720,10
779772,82482,10
655548,80334,10
655548,80292,10
655548,105453,10
655548,107226,10
655548,83589,10
885696,96441,10
814206,85062,10
872328,102834,10
847086,88533,10
843030,88089,10
843030,92172,10
816357,110682,10
640932,79905,10
837135,87495,10
715677,105450,10
649839,85965,10
649839,114855,10
649839,94359,10
774909,100890,10
808320,107616,10
708258,80802,10
825375,86481,10
825375,87561,10
819087,85584,10
819087,89811,10
641922,79932,10
641922,80157,10
641922,80292,10
732159,81447,10
778914,105558,10
734979,81513,10
745194,81555,10
743553,106041,10
878685,117252,10
882654,117576,10
778779,82476,10
778779,86619,10
648936,94443,10
837966,87564,10
720951,81294,10
714294,81123,10
692952,80406,10
692952,80808,10
692952,81648,10
692952,81645,10
805386,107616,10
834156,88029,10
852492,89958,10
852492,116319,10
852492,98745,10
733467,100551,10
733467,106083,10
733467,101421,10
733467,101604,10
733467,87348,10
733467,102849,10
826128,87924,10
826128,88938,10
797058,83745,10
797058,84462,10
797058,84498,10
797058,89901,10
859740,89745,10
859740,98319,10
872097,92475,10
872097,117924,10
862809,109977,10
862809,109980,10
876294,106434,10
712470,105540,10
709872,80931,10
871056,116634,10
871056,117027,10
871056,95013,10
871056,95487,10
783864,90327,10
783864,116523,10
783864,91914,10
783864,92052,10
783864,93054,10
783864,93147,10
783864,96318,10
783864,96366,10
783864,99519,10
748641,82410,10
743619,81549,10
865818,90852,10
889788,97908,10
765444,81861,10
761142,81798,10
741633,81546,10
741633,85668,10
735045,104673,10
735045,104673,10
735045,104673,10
746451,81573,10
856338,89361,10
700476,104487,10
700476,81207,10
700476,81621,10
700476,106773,10
790806,83127,10
790806,95133,10
884436,95802,10
822708,106389,10
802986,88875,10
802986,116058,10
700053,80550,10
683520,105732,10
644298,79986,10
841182,87912,10
822231,85983,10
790053,83073,10
846015,115206,10
823467,86154,10
868647,116385,10
796311,104907,10
856440,89325,10
745983,81573,10
745983,81810,10
859422,102348,10
790737,83193,10
818217,85473,10
862713,90267,10
868407,110058,10
704709,80694,10
704709,80694,10
790068,106257,10
790068,106365,10
767406,82002,10
765954,81936,10
765954,104760,10
765954,84996,10
765954,115950,10
825804,86484,10
867594,91212,10
846393,88455,10
704676,80712,10
646029,80031,10
646029,81669,10
793737,104907,10
793737,89127,10
724524,100497,10
724524,100497,10
797622,101307,10
797622,107340,10
794961,83349,10
705903,102135,10
817458,105789,10
627603,79830,10
627603,79836,10
627603,79836,10
627603,79863,10
627603,79905,10
627603,80523,10
627603,80577,10
627603,90867,10
627603,91119,10
627603,91728,10
627603,91728,10
724431,82191,10
866154,90918,10
713085,81123,10
696219,104547,10
870684,92010,10
807522,107616,10
768087,82011,10
694983,80448,10
694983,80532,10
694983,80529,10
694983,80754,10
694983,81135,10
694983,81321,10
694983,106161,10
694983,106203,10
807234,107616,10
814710,85170,10
814710,95376,10
702861,80622,10
643560,79977,10
643560,80937,10
631623,79851,10
631623,93981,10
699912,80559,10
699912,84024,10
699912,84168,10
881421,117501,10
798582,107268,10
767322,106119,10
645831,79989,10
645831,79989,10
645831,81447,10
645831,81687,10
708282,96393,10
714426,81141,10
838113,87597,10
870780,92142,10
679152,80454,10
679152,81252,10
679152,84498,10
679152,85791,10
679152,92508,10
823671,86259,10
693078,105465,10
649011,80148,10
847089,88599,10
857493,115455,10
648018,80157,10
703692,80709,10
628152,115668,10
844671,87957,10
733869,106065,10
843996,88203,10
843996,115209,10
843996,88446,10
843996,115311,10
843996,115380,10
843996,115380,10
843996,115668,10
843996,115668,10
843996,115668,10
843996,91644,10
843996,91644,10
843996,91995,10
843996,91995,10
843996,116919,10
881226,94728,10
675411,106551,10
715632,81054,10
715632,106065,10
791550,83253,10
811095,84930,10
716136,81216,10
716136,81213,10
716136,81576,10
716136,104718,10
716136,83517,10
716136,85620,10
757215,81720,10
757215,81720,10
647469,100284,10
647469,100284,10
775962,109065,10
644484,79995,10
797232,107499,10
797232,86775,10
797232,95268,10
797232,95829,10
643893,79980,10
768933,106122,10
652929,80751,10
798306,83739,10
798306,105738,10
867816,91191,10
867816,116379,10
868797,91416,10
890283,97911,10
802725,84153,10
847272,89400,10
755706,81651,10
830877,87036,10
838224,87597,10
838224,91995,10
867381,91170,10
867381,94266,10
849012,88470,10
849012,88470,10
849012,115602,10
849012,115791,10
644541,79971,10
739245,88554,10
701808,104511,10
701808,104547,10
701808,81207,10
884475,95934,10
856866,89310,10
791793,83247,10
630219,79836,10
630219,79932,10
858093,89577,10
858093,89955,10
711339,81066,10
711339,101466,10
865779,90684,10
633033,83748,10
703233,104511,10
703233,81810,10
703233,82386,10
703233,84657,10
703233,114330,10
730890,81429,10
730890,81720,10
759549,106074,10
765897,106107,10
799587,83865,10
799587,83874,10
822057,106365,10
864696,90759,10
864696,90768,10
864696,90576,10
864696,90705,10
719754,104640,10
894006,99285,10
769212,82062,10
773835,82251,10
773835,88989,10
810441,84888,10
742884,81573,10
794214,104907,10
821109,85878,10
821109,85878,10
821109,97665,10
779322,82500,10
637743,79932,10
815388,86148,10
734349,106482,10
851832,102135,10
851832,88947,10
851832,89379,10
763713,104727,10
828318,86790,10
828318,87222,10
828318,88128,10
828318,89772,10
828318,116034,10
713178,81075,10
713178,81075,10
744006,81546,10
744006,88446,10
835188,87405,10
857079,89085,10
827031,86448,10
791448,83292,10
811707,84933,10
811707,84969,10
790164,107007,10
790164,88281,10
708765,80814,10
735768,81489,10
639756,80157,10
639756,85755,10
639756,117399,10
830670,87006,10
728637,81396,10
804012,85293,10
823884,114870,10
700494,80622,10
700494,81396,10
709698,80955,10
854217,88890,10
810363,84834,10
872877,92559,10
872877,92559,10
637275,89760,10
637275,94188,10
637275,96159,10
849510,88662,10
857988,89532,10
809706,84660,10
711837,81069,10
826050,86298,10
797394,101307,10
882786,95121,10
642741,104535,10
642741,104535,10
642741,81138,10
640311,79905,10
785859,87492,10
773859,82191,10
647811,80085,10
710835,109395,10
711675,81066,10
711675,81621,10
711675,83877,10
866400,90999,10
726342,110070,10
879996,94056,10
879804,117345,10
727914,81396,10
785781,106239,10
745725,81549,10
847044,88446,10
892125,98133,10
796161,83604,10
801936,83973,10
780381,106218,10
747300,89607,10
747300,116523,10
819873,85791,10
703599,80694,10
829848,87939,10
829848,115083,10
829848,88554,10
829848,115491,10
829848,116067,10
829848,116559,10
829848,118110,10
807036,85323,10
785079,82692,10
785079,83523,10
785079,85131,10
650940,80232,10
824007,86229,10
644442,79980,10
805683,84417,10
861834,89943,10
861834,90381,10
788628,109182,10
788628,109233,10
799104,107340,10
725349,105453,10
725349,105453,10
632067,79863,10
632067,88461,10
869955,95328,10
893808,99486,10
780465,100977,10
780465,83838,10
780465,85737,10
780465,109725,10
780465,90606,10
872019,92421,10
872019,92598,10
737169,106485,10
637113,88494,10
701040,100332,10
701040,81834,10
701040,98040,10
802086,109302,10
700101,81546,10
700101,81867,10
747093,107127,10
831735,87099,10
793554,83475,10
793554,84906,10
793554,86385,10
891636,98547,10
790233,96036,10
755946,81678,10
771474,82137,10
771474,87222,10
864561,90606,10
864561,93876,10
797619,101307,10
797619,102135,10
752268,81591,10
709476,81543,10
888348,97386,10
850257,88554,10
824649,86298,10
882276,95265,10
804951,84345,10
804951,86193,10
801057,83865,10
801057,89373,10
801057,115449,10
801057,115449,10
644823,80238,10
644823,81720,10
830979,114210,10
739971,84789,10
739971,84201,10
630774,79845,10
630774,79965,10
630774,81567,10
812256,84921,10
820782,85878,10
699558,99231,10
876513,93465,10
833919,87348,10
757263,81669,10
845559,109767,10
886059,95544,10
758721,81717,10
758721,81717,10
628872,81123,10
882633,117615,10
876984,93711,10
854001,102135,10
776577,82386,10
884244,97755,10
700242,106497,10
700242,81651,10
700242,83385,10
700242,84876,10
700242,107976,10
700242,106416,10
700242,87996,10
700242,87969,10
700242,87726,10
700242,114753,10
700242,89004,10
700242,90042,10
700242,91638,10
700242,92637,10
700242,93555,10
700242,94296,10
700242,94947,10
700242,96531,10
700242,97674,10
700242,98556,10
700242,98796,10
700242,110646,10
700242,99672,10
700242,99639,10
863673,90438,10
863673,90477,10
863673,109992,10
826539,86580,10
827076,86547,10
819375,85620,10
756270,106068,10
756270,101307,10
756270,88599,10
746682,81573,10
777975,82410,10
884340,95841,10
807726,107616,10
812523,85023,10
812523,97053,10
716394,84681,10
650742,80232,10
650742,118089,10
830241,86946,10
885771,96396,10
801090,84111,10
710934,85290,10
710934,115539,10
710934,90837,10
710934,92301,10
710934,98619,10
809625,85299,10
627915,87861,10
750432,81621,10
750432,81711,10
750432,81765,10
754992,87771,10
892260,98847,10
701202,100335,10
773631,82182,10
862233,98835,10
709518,80937,10
789735,83031,10
789735,82950,10
756951,106035,10
754983,81672,10
889170,118014,10
664116,80622,10
885528,95652,10
822126,85824,10
876954,93708,10
842646,87939,10
842646,87939,10
842646,91122,10
840384,114777,10
843207,89760,10
840150,87768,10
736389,84996,10
736389,86028,10
786111,86532,10
660273,80250,10
649683,80175,10
649683,80175,10
893886,99597,10
685452,104907,10
685452,92958,10
831471,87054,10
831471,87054,10
831063,88719,10
783960,87630,10
893526,99486,10
893526,99486,10
756789,81669,10
756789,102135,10
702123,80622,10
702123,100434,10
702123,102270,10
886233,96561,10
629883,79944,10
629883,80217,10
629883,104481,10
629883,86373,10
629883,114669,10
705777,100374,10
705777,100374,10
686418,101307,10
686418,102135,10
821763,85878,10
822090,85920,10
822090,91170,10
824406,89379,10
696090,100293,10
696090,100293,10
776862,100941,10
632823,79908,10
632823,80139,10
632823,80388,10
632823,80652,10
632823,80691,10
632823,80838,10
632823,104673,10
632823,81936,10
632823,82104,10
632823,82191,10
632823,82503,10
632823,83394,10
632823,83430,10
632823,83784,10
632823,83823,10
632823,85089,10
796398,107202,10
857691,89355,10
857691,115668,10
857691,96030,10
852990,115329,10
732669,104673,10
640014,79902,10
878952,94188,10
878952,95883,10
878952,117927,10
677478,80295,10
677478,80340,10
677478,81126,10
677478,81126,10
677478,81150,10
677478,105558,10
772047,86559,10
772047,105846,10
772047,89070,10
772047,115821,10
772047,92316,10
772047,92889,10
798030,101307,10
857868,89496,10
857868,90051,10
857868,116670,10
708039,80811,10
638283,79992,10
638283,80226,10
854097,102135,10
647301,80079,10
647301,84258,10
792498,83349,10
695901,80652,10
817320,85212,10
631068,80496,10
631068,80622,10
631068,82905,10
631068,83523,10
631068,85407,10
631068,85629,10
631068,85584,10
631068,86085,10
631068,87414,10
631068,87810,10
631068,89058,10
631068,89688,10
631068,117930,10
631068,97071,10
631068,97071,10
631068,99216,10
631068,97071,10
628809,79833,10
628809,79875,10
830625,87003,10
699579,106143,10
699579,102876,10
711996,81159,10
814035,85128,10
865749,90858,10
865749,90858,10
881793,117555,10
881793,117555,10
727002,105453,10
727002,83139,10
755553,82278,10
768003,82035,10
684843,104484,10
711183,81045,10
711183,81195,10
711183,106284,10
670503,80262,10
670503,104496,10
670503,87375,10
670503,102135,10
670503,92100,10
670503,93549,10
647622,80079,10
647622,80439,10
647622,80439,10
647622,80442,10
647622,81672,10
647622,82503,10
647622,82755,10
647622,82755,10
647622,86049,10
647622,85941,10
647622,89058,10
647622,92448,10
821181,87363,10
871494,92304,10
768678,82005,10
768678,104910,10
841428,87939,10
841428,88434,10
841428,88467,10
841428,92052,10
841428,97653,10
829068,86832,10
701313,80622,10
701313,90117,10
859902,115581,10
866301,90672,10
760845,81798,10
650748,80232,10
874566,93081,10
839613,95268,10
880422,94707,10
844563,115005,10
808179,107616,10
823260,106392,10
709692,100407,10
709692,84042,10
878895,94221,10
878895,94239,10
698310,80496,10
698310,100518,10
629670,79875,10
670269,80268,10
670269,80799,10
798858,83739,10
798858,91659,10
798858,91659,10
890391,98043,10
831021,87039,10
831021,99531,10
792231,83349,10
827157,86448,10
776280,84888,10
753279,81576,10
753279,81942,10
753279,81891,10
753279,82005,10
753279,82794,10
753279,115134,10
753279,90033,10
792822,83340,10
792822,83439,10
792822,86271,10
792822,89307,10
685599,90381,10
823086,86169,10
823086,86169,10
814977,85212,10
814863,85128,10
646857,80058,10
646857,106290,10
796623,109197,10
860517,90186,10
879369,94374,10
676833,104535,10
774549,82257,10
855060,88947,10
717174,81216,10
824607,86082,10
824607,89772,10
754227,104850,10
770304,85227,10
642948,79959,10
795069,83550,10
795069,84213,10
795069,109341,10
795069,85164,10
795069,97581,10
808695,107439,10
792675,83331,10
792675,97071,10
792675,99285,10
647226,80073,10
640695,80031,10
812538,85011,10
668850,81123,10
668850,81210,10
668850,96264,10
871578,93021,10
871578,117441,10
834405,88950,10
834405,90609,10
766986,82458,10
854082,102135,10
702063,80643,10
702063,83451,10
702063,93855,10
750318,81621,10
750318,81723,10
790002,83091,10
790002,107811,10
790002,84918,10
790002,85086,10
790002,85062,10
790002,85413,10
790002,107943,10
790002,85767,10
790002,87537,10
790002,92151,10
790002,117117,10
790002,95001,10
790002,94944,10
790002,95916,10
790002,97434,10
790002,97800,10
878580,94152,10
832560,87168,10
854661,89052,10
847611,115038,10
847611,88671,10
847611,88671,10
847611,115269,10
847611,93141,10
773979,82239,10
702087,80613,10
702087,81138,10
860688,97011,10
858990,115440,10
872526,102876,10
889185,97659,10
808236,107616,10
703227,80679,10
872343,104955,10
646584,84087,10
646584,85737,10
883227,95505,10
883227,117660,10
883227,117090,10
814158,85074,10
723672,106005,10
723672,100509,10
723672,81858,10
723672,88599,10
861339,115524,10
852318,88809,10
885495,117831,10
839442,114798,10
808128,84666,10
863106,90423,10
863106,91668,10
764208,81864,10
764208,82005,10
764208,82140,10
820707,85740,10
671874,87579,10
636216,79902,10
636216,85707,10
636216,85719,10
662547,81615,10
662547,81900,10
845025,94824,10
793290,104907,10
793290,89442,10
792507,104907,10
645357,100551,10
714795,81126,10
714795,81597,10
768648,100788,10
768648,100875,10
652965,80313,10
652965,80313,10
632238,81903,10
814569,96594,10
640575,81861,10
850152,102135,10
876321,93474,10
777945,82410,10
644286,79986,10
644286,80778,10
644286,82740,10
856782,89310,10
827766,92022,10
794535,104907,10
700806,80577,10
841308,87939,10
726675,105453,10
715080,105453,10
715080,92406,10
715080,92667,10
823848,86256,10
863931,90477,10
733653,105462,10
843939,109695,10
849714,115056,10
849714,102135,10
631161,80811,10
631161,105453,10
684828,80343,10
837729,87537,10
715446,81126,10
715446,81798,10
829782,86865,10
774453,107304,10
707847,106035,10
663873,100551,10
663873,106038,10
663873,106035,10
663873,100641,10
663873,100422,10
746448,81858,10
806475,86895,10
821574,95382,10
881784,117531,10
858471,89625,10
683583,80316,10
683583,102135,10
847212,88488,10
847212,89004,10
847212,91239,10
710961,81018,10
841116,87768,10
841116,88599,10
841116,88446,10
841116,88629,10
715779,100443,10
715779,95640,10
732705,90042,10
891801,118275,10
891801,110646,10
881388,94941,10
687579,80382,10
687579,104910,10
769728,104907,10
829914,86844,10
746529,104907,10
746529,107616,10
746529,107616,10
808137,84888,10
799158,83814,10
799158,84393,10
643995,79980,10
788076,82923,10
696384,80463,10
696384,80496,10
696384,81816,10
696384,81816,10
696384,82791,10
696384,83403,10
696384,107187,10
696384,83403,10
696384,88488,10
696384,89067,10
696384,91083,10
696384,93198,10
696384,94710,10
714927,81126,10
714927,83040,10
811179,84921,10
807660,84534,10
807660,86457,10
760935,81771,10
868119,91170,10
647151,80073,10
647151,101175,10
761925,81789,10
761901,82020,10
761901,82548,10
761901,84888,10
761901,85746,10
761901,85737,10
761901,87561,10
761901,98805,10
729888,87729,10
729888,87720,10
763857,81831,10
708639,80778,10
801333,83865,10
801333,83973,10
801333,84219,10
656280,81966,10
656280,81966,10
656280,82065,10
855984,115407,10
781575,107340,10
781575,102135,10
798585,107340,10
703953,80694,10
816777,85194,10
753360,82251,10
753360,87420,10
786258,82698,10
754047,81621,10
766143,82302,10
766143,83193,10
769302,82095,10
769302,84435,10
769302,107712,10
769302,107712,10
769302,89529,10
769302,91527,10
659649,80316,10
794799,104907,10
794799,107340,10
703674,80694,10
834732,87342,10
818622,85629,10
787971,106830,10
708951,80802,10
809994,84660,10
847296,88599,10
776625,82386,10
771036,86889,10
771036,114798,10
750066,87069,10
750066,89622,10
750066,89721,10
750066,90171,10
750066,90576,10
750066,92202,10
750066,93876,10
750066,94800,10
819864,85788,10
790185,83142,10
790185,95328,10
748935,81555,10
807465,84615,10
807465,85053,10
807465,107790,10
744447,107616,10
741078,81594,10
773679,106203,10
773679,102135,10
850926,102135,10
791508,83430,10
791508,101307,10
791508,92436,10
777252,88425,10
866727,91035,10
867414,91194,10
759522,81717,10
800586,107340,10
853569,102135,10
841911,114777,10
864975,90678,10
865935,90837,10
888477,97731,10
888477,98340,10
844761,89967,10
844761,92484,10
844761,110307,10
787671,82164,10
843669,109767,10
843669,88890,10
769716,84840,10
769716,96417,10
769716,95925,10
711015,80991,10
763503,81861,10
812853,85047,10
812853,96726,10
798384,83850,10
726270,81396,10
712644,81090,10
712644,96081,10
732954,104736,10
872292,116802,10
643845,79980,10
643845,79980,10
646818,80058,10
645015,116187,10
731331,81441,10
859989,115527,10
721116,84933,10
763932,81864,10
844620,88221,10
706092,80739,10
885909,96153,10
885909,96426,10
869958,91668,10
630780,79845,10
838254,87579,10
798318,83832,10
798810,101304,10
798810,92961,10
812724,84996,10
740940,116232,10
714687,81138,10
714687,97725,10
770382,82047,10
770382,82317,10
770382,106206,10
664377,107340,10
794310,104907,10
661437,80259,10
661437,80259,10
661437,80259,10
661437,82230,10
661437,84783,10
795549,104907,10
731340,81444,10
678663,81327,10
831795,87144,10
816558,85299,10
859980,89706,10
894915,100131,10
795405,83589,10
803988,109341,10
820545,85845,10
760170,83022,10
760170,83340,10
869541,91800,10
869541,94131,10
647799,80085,10
887298,97008,10
854466,89817,10
883371,117588,10
630819,79845,10
779412,82476,10
828723,86820,10
828723,87348,10
792699,107088,10
787983,106830,10
787983,102135,10
787983,88704,10
856728,89163,10
714213,96666,10
712911,81075,10
712911,82167,10
712911,89814,10
758274,81720,10
758274,81702,10
758274,81702,10
772698,82137,10
772698,91017,10
803220,84216,10
691518,100284,10
776988,82368,10
755865,81678,10
755865,83454,10
755865,83454,10
755865,87561,10
798639,101307,10
798639,107340,10
629922,80199,10
629922,105462,10
750693,81615,10
750693,89373,10
800970,93558,10
712455,101307,10
712455,114564,10
713895,82395,10
713895,104910,10
713895,85227,10
804618,84390,10
830436,86979,10
644493,79971,10
638610,85473,10
878583,93975,10
829413,86811,10
817398,89106,10
789978,101160,10
789978,101160,10
694815,80721,10
694815,80943,10
694815,81672,10
694815,81672,10
694815,81672,10
697776,81123,10
852813,102135,10
776544,82380,10
837600,109695,10
881304,94845,10
809709,109368,10
809709,109656,10
656388,82410,10
805035,85428,10
805035,85506,10
805035,91527,10
805035,91440,10
805035,98463,10
777210,82344,10
644715,79971,10
823908,86259,10
783549,104922,10
788508,82923,10
788508,83193,10
858084,89394,10
801030,84516,10
801030,84522,10
801030,107709,10
801030,88599,10
831870,87075,10
754287,104697,10
868101,91119,10
731499,105462,10
817593,85401,10
773466,82227,10
821985,106371,10
821985,106365,10
821985,106431,10
838521,88653,10
705558,80721,10
705558,80724,10
810693,84822,10
810693,107862,10
810693,85458,10
810693,86871,10
810693,94887,10
628365,79809,10
628365,79905,10
628365,80262,10
628365,80655,10
628365,80838,10
628365,81456,10
628365,81543,10
628365,81672,10
628365,106152,10
628365,107238,10
628365,83745,10
628365,84825,10
628365,85089,10
628365,86361,10
628365,88869,10
628365,115524,10
628365,90975,10
628365,93207,10
844404,114978,10
704184,81264,10
704184,81264,10
704184,81330,10
789036,83034,10
765378,81864,10
639012,80334,10
705600,80730,10
705600,81648,10
705600,91659,10
793779,83481,10
734436,106065,10
857796,89307,10
828012,89925,10
780528,106212,10
771783,82137,10
795609,83523,10
640209,79986,10
683946,80340,10
829227,88377,10
829227,92577,10
705828,80751,10
781902,101307,10
650775,80226,10
820605,85839,10
870105,91800,10
870105,94152,10
810102,84660,10
810102,104910,10
810102,87726,10
810102,117033,10
639627,79902,10
639627,84696,10
818793,85584,10
777522,82383,10
815985,85275,10
769536,82029,10
800421,107424,10
807753,107616,10
795054,83589,10
795054,109212,10
711762,81072,10
711762,83562,10
822741,86118,10
822741,118233,10
712275,81066,10
718824,100461,10
840183,87729,10
745953,81546,10
860961,115668,10
860961,89682,10
802686,102135,10
818619,88458,10
758871,81720,10
758871,81867,10
758871,88836,10
758871,92961,10
758946,106080,10
758946,84375,10
886428,103263,10
829209,86745,10
876657,93603,10
701496,80622,10
701496,81123,10
701496,106110,10
829389,86910,10
804447,84189,10
804447,88647,10
860100,89787,10
881727,94761,10
805719,107616,10
862476,90042,10
839979,87822,10
839979,88554,10
839979,88554,10
839979,93003,10
839979,95097,10
839979,95859,10
771495,101307,10
867405,90810,10
779538,82482,10
779538,83409,10
774990,100878,10
788763,82875,10
742080,83673,10
848052,91119,10
679851,80289,10
788373,109101,10
737772,97269,10
846873,88599,10
720129,81294,10
820893,86721,10
820893,86721,10
672801,80613,10
761559,106089,10
706341,80796,10
706341,106092,10
706341,106161,10
706341,106161,10
706341,106161,10
706341,106161,10
706341,106161,10
706341,106161,10
866958,91239,10
866958,96135,10
854271,102135,10
847563,88599,10
847563,91863,10
847563,116772,10
810780,84888,10
810780,86859,10
754461,81597,10
709836,80940,10
709836,80940,10
709836,81099,10
709836,81354,10
709836,86274,10
717105,81207,10
821967,85983,10
686937,80376,10
891834,98742,10
663201,101307,10
708714,100398,10
708714,100398,10
879993,104967,10
725238,105453,10
822696,85995,10
822696,88065,10
822696,89742,10
822696,89784,10
724137,81327,10
724137,105462,10
724137,81702,10
724137,83637,10
730788,102135,10
720978,81294,10
720978,81294,10
849735,88662,10
685656,80292,10
861003,115695,10
840078,87729,10
840078,87720,10
713889,81144,10
868158,116298,10
809139,107616,10
752880,100617,10
815598,86289,10
737079,81495,10
801108,107340,10
857292,89289,10
719838,81279,10
647952,80085,10
827601,115161,10
710133,80982,10
872604,102834,10
835110,102135,10
835110,116682,10
835110,116682,10
733836,118119,10
836085,87372,10
836085,90666,10
836085,92259,10
836085,117819,10
856008,89103,10
856242,89172,10
763275,81867,10
832575,114471,10
880194,103131,10
880194,98889,10
880194,98826,10
844908,88563,10
844908,89625,10
844908,116106,10
844908,92082,10
861450,102834,10
779274,82452,10
833175,91899,10
833175,93156,10
841806,87942,10
750702,81630,10
762024,81771,10
642228,79932,10
738669,117387,10
738669,94482,10
759192,81726,10
796122,83865,10
796122,107424,10
785829,82692,10
643725,79983,10
809544,84759,10
808122,84672,10
808122,92787,10
792741,83343,10
843870,114981,10
675339,80271,10
812628,84933,10
879600,94527,10
879600,95355,10
814695,85146,10
839781,87729,10
839781,92487,10
839781,117828,10
891096,98208,10
760818,81729,10
840936,87810,10
877767,117054,10
859134,89730,10
721527,105849,10
721527,87771,10
771336,82137,10
759843,81735,10
766128,101307,10
750783,82011,10
750783,89052,10
843885,114942,10
758133,106035,10
795909,104907,10
871032,102834,10
637854,79875,10
722493,81297,10
715680,81135,10
661179,80250,10
792717,104907,10
792624,83409,10
874779,93036,10
823380,86052,10
831747,87087,10
709719,80964,10
850398,102135,10
786027,82758,10
876912,93588,10
856929,89418,10
757986,81720,10
720285,109965,10
704520,81495,10
791100,83181,10
806064,84498,10
845091,88386,10
855123,89037,10
642933,79959,10
642933,79986,10
642933,80199,10
642933,81621,10
670896,98988,10
670896,99588,10
721083,81312,10
786519,82740,10
737031,85455,10
675408,80553,10
675408,100035,10
888321,97455,10
879801,99456,10
801633,88020,10
801633,89706,10
801633,94647,10
801633,118005,10
832458,115431,10
832458,94185,10
775881,104907,10
858642,89310,10
858642,93981,10
858642,98688,10
858642,99585,10
671856,83100,10
671856,92961,10
671856,103179,10
629364,79833,10
818652,85545,10
726807,81408,10
726807,81408,10
726807,81453,10
722754,90384,10
842583,88086,10
842583,90816,10
842583,98040,10
842583,98040,10
829344,86871,10
810411,84696,10
854034,109848,10
657504,98361,10
